time_sec,hand_gsr_uS
27.9978471474704,9.331953640756138
28.03013993541442,8.932314670290395
28.062432723358448,9.602069029238514
28.094725511302475,9.226580982524993
28.1270182992465,9.581932417032084
28.159311087190527,9.50566845198913
28.191603875134554,8.957215233562877
28.223896663078577,8.717581500504995
28.256189451022603,9.819596203312392
28.28848223896663,9.49178496790391
28.320775026910656,8.829679696216749
28.353067814854683,10.105322372792273
28.385360602798706,9.80263215262217
28.417653390742732,8.921677524466602
28.44994617868676,9.460870668105079
28.482238966630785,9.392608813414911
28.51453175457481,9.853307563338387
28.546824542518838,8.923470556616113
28.57911733046286,9.495517536472388
28.611410118406887,9.493709497912224
28.643702906350914,9.311187952807341
28.67599569429494,9.793073930965726
28.708288482238967,9.514260183060362
28.740581270182993,9.454636414152493
28.772874058127016,8.596645377078033
28.805166846071042,10.016205893446573
28.83745963401507,8.964231917753004
28.869752421959095,9.196852106445533
28.90204520990312,10.02205680075779
28.934337997847145,9.56229547970417
28.96663078579117,9.125250407226002
28.998923573735198,9.871635692480236
29.031216361679224,9.004776064525013
29.06350914962325,10.251007887463388
29.095801937567277,9.449842820241148
29.1280947255113,8.804461183563415
29.160387513455326,9.409323298749802
29.192680301399353,9.104427683719523
29.22497308934338,8.698539430982592
29.257265877287406,8.930734821291189
29.289558665231432,9.354752672101414
29.321851453175455,9.839686029984257
29.35414424111948,9.937538694600612
29.386437029063508,9.419075962869323
29.418729817007534,9.313278091008124
29.45102260495156,9.508546048742499
29.483315392895587,9.35961775048355
29.51560818083961,9.352772647954245
29.547900968783637,9.550489295807456
29.580193756727663,8.922131082483899
29.61248654467169,9.624680979585275
29.644779332615716,9.142006766120545
29.67707212055974,8.633107192712542
29.709364908503765,9.078713815362626
29.741657696447792,9.962163307221784
29.77395048439182,9.64496557489377
29.806243272335845,9.075282380560324
29.83853606027987,8.581001084382677
29.870828848223894,9.361990514546877
29.90312163616792,9.346563776976174
29.935414424111947,8.88971486168907
29.967707212055974,8.815729754252907
30.0,9.555694858009753
